index_x,id,contact_city,contact_state,found,manual,remove,still_there,FoundCity,FoundState,Keep?,foundStateAbb,origin_lon,origin_lat,dest_lon,dest_lat,index_y,org_id,url,type.x,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_zip,contact_country,stateQ,accessed,description
2335,45138742,Portland,ME,Maine,Georgia,,,,Georgia,,GA,-82.9001,32.1656,-69.4455,45.2538,42824,ME126,https://www.petfinder.com/dog/schroeder-cross-post-portland-maine-45138742/me/portland/buddy-up-animal-society-me126/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Jack Russell Terrier,Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,Adult,Male,Medium,Short,True,True,,False,True,False,,False,"SCHROEDER CROSS-POST PORTLAND, MAINE",adoptable,2019-07-01T17:47:04+0000,04103,US,NH,2019-09-20,"This handsome fella is Schroeder - a small JRT/Hound, maybe some bully breed in the mix, roughly 5 year old dog brought up from Georgia to Maine by another Maine rescue several years ago when he was a puppy, and is now finding himself in need of a new home. Although his original adoptive family has gone above and beyond with training and working with Schroederâs behaviors over the years, the living environment is just proving to be too much for him despite everyoneâs best and continued efforts to ensure he is not constantly stressed.

Schroeder is a sweet, energetic dog who really loves his people. Although he has been living with young kids for some time and does very well with âhis ownâ, he gets very stressed with the busy neighborhood kids and spooks easily, causing his behavior to worsen while on walks or trying to enjoy any outdoor time and he becomes reactive to other dogs and sometimes people. Ideally he needs a quiet, adult home with older/no children. A condo environment would not work well for him. It is possible he could coexist with another calm, confident dog, but Schroeder will need time to decompress and adjust through this transition so he should be treated as an only dog and be kept calmly separated from any other dogs in the home at least during this initial period. Cats are probably a no-go as his hound instincts send him on a chase.

We are helping to network Schroeder for a new home as we feel he deserves this second chance to find his ideal forever family, and sadly his original rescue is not willing or able to take him back and place him due to liability concerns. We realize that Schroeder is not an easy to place dog, and readily available fosters for a dog like him simply do not exist, but we feel he is a trainable, adoptable dog and he deserves the chance to find that special someone willing to put in the extra effort to provide him with a happy, calm lifestyle. With proper training, invested time and commitment, he has SO much potential and will be a great dog in the right home.

Schroederâs owners are not asking for a re-homing fee, but that his new people continue working with a positive trainer to ensure he has the resources and skills needed to manage his stressors and ensure a successful placement.

If you are interested in helping about this pocket-sized guy, please fill out an application on our website: 
www.buddyupanimalsociety.org/dog-adoption-application

Please help us share Schroeder and find him that perfect forever home he needs and deserves!

? If you have any questions please feel free to email us at info@buddyupanimalsociety.org ?

Thank you for reading about and sharing Schroeder, let's help find this boy his true forever!"
2336,45138742,Portland,ME,Maine,Georgia,,,,Georgia,,GA,-82.9001,32.1656,-69.4455,45.2538,42824,ME126,https://www.petfinder.com/dog/schroeder-cross-post-portland-maine-45138742/me/portland/buddy-up-animal-society-me126/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Jack Russell Terrier,Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,Adult,Male,Medium,Short,True,True,,False,True,False,,False,"SCHROEDER CROSS-POST PORTLAND, MAINE",adoptable,2019-07-01T17:47:04+0000,04103,US,NH,2019-09-20,"This handsome fella is Schroeder - a small JRT/Hound, maybe some bully breed in the mix, roughly 5 year old dog brought up from Georgia to Maine by another Maine rescue several years ago when he was a puppy, and is now finding himself in need of a new home. Although his original adoptive family has gone above and beyond with training and working with Schroederâs behaviors over the years, the living environment is just proving to be too much for him despite everyoneâs best and continued efforts to ensure he is not constantly stressed.

Schroeder is a sweet, energetic dog who really loves his people. Although he has been living with young kids for some time and does very well with âhis ownâ, he gets very stressed with the busy neighborhood kids and spooks easily, causing his behavior to worsen while on walks or trying to enjoy any outdoor time and he becomes reactive to other dogs and sometimes people. Ideally he needs a quiet, adult home with older/no children. A condo environment would not work well for him. It is possible he could coexist with another calm, confident dog, but Schroeder will need time to decompress and adjust through this transition so he should be treated as an only dog and be kept calmly separated from any other dogs in the home at least during this initial period. Cats are probably a no-go as his hound instincts send him on a chase.

We are helping to network Schroeder for a new home as we feel he deserves this second chance to find his ideal forever family, and sadly his original rescue is not willing or able to take him back and place him due to liability concerns. We realize that Schroeder is not an easy to place dog, and readily available fosters for a dog like him simply do not exist, but we feel he is a trainable, adoptable dog and he deserves the chance to find that special someone willing to put in the extra effort to provide him with a happy, calm lifestyle. With proper training, invested time and commitment, he has SO much potential and will be a great dog in the right home.

Schroederâs owners are not asking for a re-homing fee, but that his new people continue working with a positive trainer to ensure he has the resources and skills needed to manage his stressors and ensure a successful placement.

If you are interested in helping about this pocket-sized guy, please fill out an application on our website: 
www.buddyupanimalsociety.org/dog-adoption-application

Please help us share Schroeder and find him that perfect forever home he needs and deserves!

? If you have any questions please feel free to email us at info@buddyupanimalsociety.org ?

Thank you for reading about and sharing Schroeder, let's help find this boy his true forever!"
2338,44416362,Brunswick,ME,Maine,Louisiana,,,,Louisiana,,LA,-91.9623,30.9843,-69.4455,45.2538,42867,LA92,https://www.petfinder.com/dog/fizz-44416362/me/brunswick/puppy-love-rescue-inc-la92/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Border Collie,Labrador Retriever,True,False,Black,White / Cream,,Young,Male,Large,Medium,True,False,,False,True,True,True,,Fizz,adoptable,2019-04-08T21:36:06+0000,04011,US,NH,2019-09-20,"ALL OF OUR DOGS ARE IN PRIVATE FOSTER HOMES IN LOUISIANA AND/OR MAINE (or partnering humane society in Louisiana). BECAUSE WE DON'T WORK OUT OF A FACILITY, WE ARE NOT OPEN TO THE PUBLIC. THE FIRST STEP IN ADOPTING A DOG IS COMPLETION AND APPROVAL OF AN APPLICATION.  

PLEASE VISIT OUR WEBSITE AT www.puppyloveme.org TO COMPLETE AN APPLICATION AND FOR MORE INFORMATION ABOUT OUR RESCUE  WE APPRECIATE YOUR TAX DEDUCTIBLE DONATION TO ASSIST IN OUR RESCUE MISSION.

Our all inclusive adoption fee is $395.  Our dogs are fully vetted, including age appropriate vaccines and spay/neutering. The dogs are transported via a licensed carrier from Louisiana to Maine monthly.  Sorry, we do not adopt to families with children under the age of 6, or, in some instances, older depending on the breed, characteristics and/or behavior of the dog.



Fluffy, sweet Fizz is 6 months old and weighs 42 pounds.  We are guessing he is a border collie/lab mix, but by all means take a guess of your own.  Fizz is a playful young man that loves toys and exploring his surroundings.  He gets along with other dogs and loves people.  He would love an active, outdoorsy family that will dote on him.  Could this be your summer buddy?

"
2339,41157494,Franklin,TN,Maine,,1.0,,,Maine,,ME,-69.4455,45.2538,-86.5804,35.5175,53357,TN434,https://www.petfinder.com/dog/bruno-41157494/tn/franklin/critter-cavalry-rescue-tn434/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Shepherd,,True,False,,,,Adult,Male,Large,,True,False,,False,True,,,,BRUNO,adoptable,2018-03-12T00:30:09+0000,37069,US,TN,2019-09-20,"Meet Bruno! Bruno is a beautiful shepherd mix that found his way to the home of a doggy foster in the freezing cold. Despite attempts to find his doggy parents, no one claimed this handsome boy. Bruno is a large boy at 102 lbs and is a very young adult at about 1 to 1 1/2 yrs old. He may still have some growing to do! Bruno is still learning manners of not to jump on people when he is excited and he does best with walks using a harness or he will end up walking you. He has not learned how strong he is but he is a very sweet boy and has no intent to hurt anyone. Due to his size, he would do best in a home without small children he could trample unintentionally. Bruno loves to try to lie in your lap when sitting down, he will cover your whole face in doggy kisses and he adores riding in cars. Bruno gets along with other dogs but due to his size, other dogs seem to be intimidated by him. He is indifferent to cats. Pays them no attention. He is working on housebreaking and as long as he is taken out within a reasonable time, does wonderfully. Bruno would need the fence in the yard of his new parents to be 6 feet. He easily hops over a 4 foot fence and then goes exploring. If there are items like a dog house at the edge of a 6 foot fence, this smart baby will use that as a step to get out and go exploring! If you are interested in snapping up this diamond of a dog, put in your application now! He will be neutered, microchipped and up to date on all shots and can be homed anywhere on the east coast from TN up to Maine.

ADOPTION FEE REQUIRED. Contact ccrtennessee@gmail.com."
2348,45662558,Honey Brook,PA,Manhattan,New York,,,Manhattan,New York,,NY,-75.789,42.9543,-77.1945,41.2033,17401,PA1069,https://www.petfinder.com/dog/squirt-45662558/pa/honey-brook/babushkas-animal-rescue-pa1069/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Staffordshire Bull Terrier,Mixed Breed,True,False,Brindle,White / Cream,,Adult,Male,Large,Short,True,True,,False,True,,True,,Squirt,adoptable,2019-08-18T14:25:09+0000,19344,US,DC,2019-09-20,"Meet Squirt! 
This 3 year old Staffordshire Terrier mix is about as handsome as they come! Squirt came from a Manhattan animal shelter where he was at risk due to overcrowding, so we made some room for him here. He loves attention and to be scratched all down his back. He can be a bit timid of new people at first, but once he knows you wonât hurt him he is your best friend! At 70lbs (should be more like 60lbs) heâs a strong guy and because of this he will need someone who can handle walking him until he is fully leash trained (which he is doing fantastic at, heâs a fast learner)! I, his foster mom, am 4â11â and can still handle walking him when he pulls. Also because of his strength we are not recommending a home with small children but would be fine with older ones (10+). He is great with other dogs and very polite with them. Unsure about cats or small animals but can cat test upon request. Being a city boy he is not used to having a fenced in yard but wow he sure does love them!

Interested in Squirt? Send us an email at Babushkasanimalrescue@gmail.com for an application."
2349,44706280,Chambersburg,PA,Manhattan,New York,,,Manhattan,New York,,NY,-75.789,42.9543,-77.1945,41.2033,18603,PA632,https://www.petfinder.com/dog/drama-44706280/pa/chambersburg/mastiffs-to-mutts-inc-pa632/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Mastiff,,True,False,,,,Young,Female,Medium,,False,False,,False,True,,,,Drama,adoptable,2019-05-16T02:21:08+0000,17202,US,DC,2019-09-20,"You can fill out an adoption application online on our official website.Fill out an Adoption Application
Drama is a sweet, super soft, silly old girl who will steal our heart and make you laugh at her playful antics. She is super easy to live with, very adaptable and well mannered and lives to please you. She does however snore like a chain saw. She loves nothing better than to sit and doze near you, hangout on the back porch or go for short walks. She's a nine year's young 83 pond Mastiff mix. She hails from Manhattan so loud noises don't faze her and she is well trained and socialized. She is looking for a home where people will dote on her, play with her and make her golden years special.Likes: Chicken, scratches and being near her people. She loves to bring you a toy to play tug of war, but she can be quite enthusiastic and sometimes get a little over excited. She loves sticks and balls and likes to lay outside and chew on something.
Dislikes: She hates to disappoint and worries if she thinks you are upset with her.
Personality: Very sweet, easy going, silly and playful with great manners.
Temperament: Very trusting and let you handle her just about everywhere but she has some arthritis in her back end and is cautious about being touched there. She will follow her people everywhere, but sits on the closest dog bed or rug rather than right on top of you. She is a sweet and adaptable girl who just wants lots of love.
Energy level: low but she does like to play inside or out for very short periods.
Favorite activity: Sleeping, getting attention, sitting outside, finding a good stick, rolling on a dog bed on her back, mouth opened making silly happy noises.
Good with: Other dogs and people. She always has a tail wag for other dogs and will bark a few times when people come to the door but goes in for scratches as soon as you greet them. She likes cats a lot but can be overenthusiastic - she does take cues to back off from cats well.
Housetrained - Yes
Crate trained - No She doesn't seem to have ever been in a crate and not interested in going in, but is very good left alone in the house. She doesn't chew or get into the trash
Medical issues - She is nine and has some stiffness in her rear end but she is able to do stairs ok now, however a home with no more than a few stairs would be best as she gets older. She is little so does like to get up on a bed, but needs help. She does seem to be slightly cross eyed at times, but she can see fine other than perhaps having some depth perception issues occasionally.
She deserves a home where people can make a fuss over her and play gently for very short periods between naps. Older children if any would therefore be best. She is happiest when she can doze on a bed near you as you go about your business. Few if any stairs would be best as she enters her golden years.

Fostered in Norristown, PA.

Application Fees, Adoption Donations and Rescue Policy: Please know that 100% of our funds are used for rescuing the dogs.
Our rescue policy requires the following:

Adopters must have their primary residence in one of the following states: Pennsylvania, Ohio, New Jersey, Delaware, Maryland, West Virginia, Virginia, and parts of North Carolina.
Applications for giant breed dogs must be submitted by the property owner.
Homes with children under 6 years of age will not be approved for adoption.
Homes with children should have a fenced yard.
Pets currently in the applicant's home must have a history of appropriate veterinary care. Veterinary records will be checked.
All references must be checked before any visitation of the dog is permitted at the foster home.
All family members must be present during the home visit to the applicant's home.
Any dog(s) in the applicant's home must have an introductory meeting with the rescue dog being considered, before any adoption can be completed.

For additional information please review our FAQs or contact: mastiffstomutts@gmail.com"
2352,45991032,Berkeley Heights,NJ,Marion County,South Carolina,,,Marion County,South Carolina,,SC,-81.1637,33.8361,-74.4057,40.0583,43119,NJ652,https://www.petfinder.com/dog/pinto-45991032/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,,True,False,Black,Brown / Chocolate,,Baby,Male,Medium,Short,True,False,,False,True,True,True,True,Pinto,adoptable,2019-09-16T21:53:48+0000,07922,US,NJ,2019-09-20,"Meet the Bean siblings! Navy and Pinto are 2-month-old Labrador Retriever mixes anxiously awaiting their forever homes here in New Jersey. They were originally rescued from Marion County, South Carolina and are very lucky to be alive. At the moment, they weigh all of about 7 pounds, however, they will likely be medium-large sized dogs once fully grown. Their foster moms say, \""These two pups are definitely the life of the party! They love to run and jump on each other playing. They are definitely attention lovers.\"" They are working very hard on their leash, crate, and house training skills. In no time, these smart pooches will be masters of all three!

Pinto is neutered, up-to-date on vaccinations, and microchipped.

Home for Good Dog Rescue (HFGDR) is a 100 percent foster-based rescue located in Summit with offices in Berkeley Heights, NJ. All of our dogs live in loving local foster homes until they find forever families of their own. Our fosters begin basic training, housebreaking, and leash walking skills to help pair you with the perfect pup for life!

We update Petfinder and our website multiple times daily, so if a dog is available on Petfinder and our website they are still available for adoption. We process all our applications in the order we receive them, and for that reason sometimes the dog or dogs in whom you are interested in may be adopted before your own processing concludes.

In order to apply for adoption and set up an individual meet and greet with one of our dogs, please visit us at www.HomeforGoodDogs.org.

Find us on Facebook at www.facebook.com/HomeForGoodDogRescue."
2353,45860138,Berkeley Heights,NJ,Marion County,South Carolina,,,Marion County,South Carolina,,SC,-81.1637,33.8361,-74.4057,40.0583,43467,NJ652,https://www.petfinder.com/dog/ladybird-45860138/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Redbone Coonhound,Coonhound,True,False,Black,Golden,,Adult,Female,Medium,Medium,True,False,,False,True,True,True,True,Ladybird,adoptable,2019-09-04T15:36:15+0000,07922,US,NJ,2019-09-20,"Are you looking for a mellow, loving, and social dog to love for life? Well, then look no further than Ladybird herself! Ladybird was rescued from Marion County, South Carolina and is very lucky to be alive. She is fully grown at 50 pounds and is a Redbone Coonhound mix. Ladybird has a stunning red coat that is sure to catch your eye. According to this sweeties foster mom, \""Ladybird is one of the most mellow and easy-going fosters I have ever had! She does amazing on the leash and is the perfect walking/hiking partner. Gets along with others great, especially other dogs and cats.\"" Ladybird is 3.5-years-old. This sweetheart cannot wait to find her forever home!

Ladybird is spayed, up-to-date on vaccinations, and microchipped. 

Home for Good Dog Rescue (HFGDR) is a 100 percent foster-based rescue located in Summit with offices in Berkeley Heights, NJ. All of our dogs live in loving local foster homes until they find forever families of their own. Our fosters begin basic training, housebreaking, and leash walking skills to help pair you with the perfect pup for life! 

We update Petfinder and our website multiple times daily, so if a dog is available on Petfinder and our website they are still available for adoption. We process all our applications in the order we receive them, and for that reason sometimes the dog or dogs in whom you are interested in may be adopted before your own processing concludes.

In order to apply for adoption and set up an individual meet and greet with one of our dogs, please visit us at www.HomeforGoodDogs.org. 

Find us on Facebook at www.facebook.com/HomeForGoodDogRescue."
2354,45859953,Berkeley Heights,NJ,Marion County,South Carolina,,,Marion County,South Carolina,,SC,-81.1637,33.8361,-74.4057,40.0583,43469,NJ652,https://www.petfinder.com/dog/navy-45859953/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,,True,False,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Short,True,False,,False,True,True,True,True,Navy,adoptable,2019-09-04T15:23:47+0000,07922,US,NJ,2019-09-20,"Meet the Bean siblings! Navy and Pinto are 2-month-old Labrador Retriever mixes anxiously awaiting their forever homes here in New Jersey. They were originally rescued from Marion County, South Carolina and are very lucky to be alive. At the moment, they weigh all of about 7 pounds, however, they will likely be medium-large sized dogs once fully grown. Their foster moms say, \""These two pups are definitely the life of the party! They love to run and jump on each other playing. They are definitely attention lovers.\"" They are working very hard on their leash, crate, and house training skills. In no time, these smart pooches will be masters of all three!

Navy is neutered, up-to-date on vaccinations, and microchipped. 

Home for Good Dog Rescue (HFGDR) is a 100 percent foster-based rescue located in Summit with offices in Berkeley Heights, NJ. All of our dogs live in loving local foster homes until they find forever families of their own. Our fosters begin basic training, housebreaking, and leash walking skills to help pair you with the perfect pup for life! 

We update Petfinder and our website multiple times daily, so if a dog is available on Petfinder and our website they are still available for adoption. We process all our applications in the order we receive them, and for that reason sometimes the dog or dogs in whom you are interested in may be adopted before your own processing concludes.

In order to apply for adoption and set up an individual meet and greet with one of our dogs, please visit us at www.HomeforGoodDogs.org. 

Find us on Facebook at www.facebook.com/HomeForGoodDogRescue."
2358,37848260,Canterbury,CT,Maryland,,1.0,,,Maryland,,MD,-76.6413,39.0458,-72.697,41.6032,14968,NY93,https://www.petfinder.com/dog/wednesday-37848260/ct/canterbury/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Border Collie,True,False,Black,White / Cream,,Young,Female,Medium,Short,True,True,,False,True,,,,Wednesday,adoptable,2017-04-14T12:58:28+0000,06331,US,CT,2019-09-20,"Our stunning Wednesday enters the room like an arctic blast of cold on a hot summer night and grabs your attention! This magnificent one and a half year old, black Labrador Retriever mix came to us from a big city Animal Control facility, where she spent some time after a lackluster owners abandoned her. She was rail thin and gaunt when she entered the city shelter system, and took some time to adjust to her harsh surroundings. 

When Wednesday came to our Rescue, she was a wild child, a Black Beauty in need of some firm, loving leadership. It was painfully obvious that her owners had missed all of her social development cues, and woefully neglected her manners and leadership training. Wednesday was as precocious as her Addams Family namesake, and seemed to feel that her opinion was warranted on just about every subject.

In no time, Wednesday has developed into a canine thoroughbred, brimming with potential. An energy and personality match is key to Wednesday's happiness. She is a high energy, athletic dog who needs alot of outdoor exercise. She would gleefully keep rigorous pace with an avid runner, hiker or powerwalker, and seems to thrive in the brisk country air. No doubt about it, Wednesday needs an active adopter, but, also one who is extremely proficient in leadership and obedience training. She is not a dog for the casual or inexperienced adopter.

Wednesday largely appears to be Labrador Retriever, but we also suspect some Border Collie in her DNA. She is a lean, tall dog weighing 47 pounds, and is extremely graceful and athletic. She runs with great speed, and could be an agility champion. Wednesday has the energy and intelligence that we see in this high strung Herding breed, as well as the mischievious and impertinent tendency that sometimes occurs when Border Collies are under exercised and bored! 

As a double dose of working dog, Wednesday definitely needs a job, and she is a natural at obedience work. She knows all her basic commands, and has passed many of the Canine Good Citizenship tests. She handles beautifully on lead, and heels nicely. Wednesday still needs some polish on her stranger manners, since she may, on occasion, greet someone rudely, but motivated adopters should be able to work her through any issues by employing her well honed commands. In the right hands, Wednesday will become a fantastic, well behaved companion.

Wednesday would fare best in an adult home, with adopters experienced in handling large, active breeds. She would overwhelm toddlers and seniors. She could easily join a multi-dog home, with another active, well trained dog, but sometimes, unruly and ill mannered dogs press her buttons. We have not had her around cats, but she would most likely chase them beyond their tolerance level.

Wednesday has respectable house manners and is mostly housetrained. She will need some finetuning on her potty routine as she transitions to a new environment. Wednesday is in good health, and has been spayed. She has been vaccinated for rabies, bordatella, and DHLPPC (distemper, hepatitis, leptospirosis, parvo, parainfluenza and coronavirus). She has had the 4dx test, and is negative for heartworm, lyme, earlichia and anaplasmosis. She has been microchipped and dewormed, and is on monthly flea/tick and heartworm treatment.

If you are interested in Wednesday, please write to Denise@eskiesonline.com or call Denise at 860-908-9738.

Eskies Online is a 501(c)(3) Multibreed rescue group that serves unwanted American Eskimos and other dogs in need. Our group of volunteer foster homes spans the North East, and our adoption territory extends from Maine to eastern Pennsylvania, Delaware, and parts of northern Maryland. Once an adopter is approved, we arrange transportation. We do not adopt dogs beyond our territory. Please visit our website: www.eskiesonline.com for more information about our group and our adoption procedures."
2359,37253070,Canterbury,CT,Maryland,,1.0,,,Maryland,,MD,-76.6413,39.0458,-72.697,41.6032,15010,NY93,https://www.petfinder.com/dog/hero-37253070/ct/canterbury/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Border Collie,True,False,Black,White / Cream,,Adult,Male,Medium,Short,True,True,,False,True,,,,Hero,adoptable,2017-01-23T13:03:15+0000,06331,US,CT,2019-09-20,"Our magnificent Hero needs a hero of his own. This beautiful, robust boy is a victim of circumstances. His doting owner lost her home, and desperately tried to find housing to accommodate her beloved companion, whom she had raised from a pup. Hero's Mom took up temporary residence in a local motel, until she could get her bearings, but Hero was booted out by the motel manager. After a tearful goodbye, sad Hero was left in the care of a well-respected town shelter, who pled his case to us.

Hero appears to be a handsome mix of black Labrador Retriever and Border Collie. He has the physique and color of a black Lab, and the white tuxedo markings and black speckled white socks that suggest Border Collie. At 50 pounds, Hero has a solid, muscular build, and yet is easy to handle on lead. As a combination herder and retriever, Hero loves the outdoors, and has a hardwired work ethic that needs to be channeled through exercise and obedience work. 

Hero sometimes seems unsure of his place in the world, and needs to join a home with a strong pack leader, willing to provide the structure that he needs to to thrive. Hero gives the impression of caution at first, as he sizes up strangers, but warms quickly to a gentle touch. Adopters will need to be comfortable putting boundaries between Hero and strangers: he can become overzealous in guarding his person. He would be the ideal watchdog.

Hero seems subdued and intimidated at times, in the midst of our busy foster home, and we sense that a quiet, adult home would suit him best. He is not a big fan of change, and a steady, quiet routine will serve him beautifully.  Hero would be the ideal walking or running companion for an active single or couple. He loves the outdoors, can keep a brisk pace on a hike, and longs to make a one-to-one connection with a strong human personality. Hero could easily join a multi-dog home with another well-trained, calm dog, but cats are a definite no-go.

Hero has progressed nicely in his basic obedience training. The obedience work serves him as a job he can take pride in, and he performs the commands beautifully, either for praise or treats. Obedience training is key to providing the working breeds with the purpose and focus that they need to live happily in a domestic lifestyle.

Hero has good house manners and is house trained and crate trained. Adopters should have appropriate patience, and expect to troubleshoot the occasional accident that will inevitably occur during Hero's transition to a new home. He is in excellent health, and is at an ideal lean body weight. He has been neutered, and has been vaccinated for Rabies, DA2PP (distemper, adrenovirus, parvo and parainfluenza), and Canine Flu. He has been boostered as needed, and has had the 4dx test: negative for heartworm, lyme, earlichia and anaplasmosis. He has been dewormed, and microchipped. If you are interested in Hero, please write to Denise@eskiesonline.com or call Denise at 860-908-9738 for more info. 

Eskies Online is a 501(c)(3) Multibreed rescue group that serves unwanted American Eskimos and other dogs in need. Our group of volunteer foster homes spans the North East, and our adoption territory extends from Maine to eastern Pennsylvania, Delaware, and parts of northern Maryland. Once an adopter is approved, we arrange transportation. We do not adopt dogs beyond our territory. Please visit our website: www.eskiesonline.com for more information about our group and our adoption procedures."
2361,46043099,Richmond,VA,Maryland,,1.0,,,Maryland,,MD,-76.6413,39.0458,-78.6569,37.4316,15314,MD98,https://www.petfinder.com/dog/princess-46043099/va/richmond/lab-rescue-of-lrcp-inc-md98/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Labrador Retriever,,False,False,Yellow / Tan / Blond / Fawn,,,Adult,Female,Large,Short,True,True,,False,True,,True,,Princess,adoptable,2019-09-20T17:23:36+0000,23229,US,DC,2019-09-20,"Princess is an 8-year-old spayed female yellow lab. Princess weighs 32 pounds and is up to date on shots. She is approved for homes with children ages 10 and up.

Princess is a sweet, sweet dog with gentle eyes. She pulls on the leash but only weighs 32 pounds so she is completely manageable.  She was great in the car.  More to follow on this sweet girl.

Princess is from a rural area and have not been exposed to traffic, noise, or groups of people. If dogs are overwhelmed by their environment, they can exhibit behaviors like excessive barking. To avoid this, for now we are limiting placement to stand alone single-family homes in a suburban neighborhood or rural area. As we learn more from the dog's time spent in foster, we will evaluate if placement can be expanded to include a more urban environment and send out an update. 

This dog is available for adoption from Lab Rescue LRCP.   Lab Rescue LRCP rescues and places dogs in Maryland,  Virginia, Washington DC, West Virginia, Pennsylvania, Delaware and North Carolina.  Adopters must travel to Maryland, or Virginia with their family - human and canine - to meet the dog they want to adopt.

Lab Rescue LRCP has between 40 - 80 dogs available for adoption from foster homes across Maryland and Virginia, and at monthly adoption events.  The adoption event dates and locations are listed at www.lab-rescue.org. 

If you are interested in adopting, please visit www.lab-rescue.org and complete an adoption application. After you submit an application, you will hear from an Adoption Coordinator who will guide you through the adoption process. 

An adoption fee is charged to cover the cost of veterinary care and a home visit is required."
2363,46042587,Purcellville,VA,Maryland,,1.0,,,Maryland,,MD,-76.6413,39.0458,-78.6569,37.4316,15319,MD98,https://www.petfinder.com/dog/willow-number-3-46042587/va/purcellville/lab-rescue-of-lrcp-inc-md98/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Labrador Retriever,,False,False,Yellow / Tan / Blond / Fawn,,,Young,Female,Medium,Short,True,True,,False,True,,True,,Willow #3,adoptable,2019-09-20T17:13:59+0000,20132,US,DC,2019-09-20,"Willow #4 is a 2-year-old spayed female yellow lab. Willow weighs 58 pounds and is up to date on shots. She is approved for homes with children ages 10 and up.

Willow #4 is a beautiful young yellow lab who has bounced around a lot in her young life. She is very energetic and has not had formal training so will need a family who will commit to training and regular exercise. She will not do well left alone in a crate for long periods. She is crate trained, housetrained and knows some basic commands. Willow will find ways to amuse herself if left unattended like trash diving and counter surfing â nothing some training wonât fix. This girl is full of energy. She loves people, dogs, playing â she just loves life in general! 

Willow #4 is from a rural area and has not been exposed to traffic, noise, or groups of people. If dogs are overwhelmed by their environment, they can exhibit behaviors like excessive barking. To avoid this, for now we are limiting placement to stand alone single-family homes in a suburban neighborhood or rural area. As we learn more from the dog's time spent in foster, we will evaluate if placement can be expanded to include a more urban environment and send out an update. 

This dog is available for adoption from Lab Rescue LRCP.   Lab Rescue LRCP rescues and places dogs in Maryland,  Virginia, Washington DC, West Virginia, Pennsylvania, Delaware and North Carolina.  Adopters must travel to Maryland, or Virginia with their family - human and canine - to meet the dog they want to adopt.

Lab Rescue LRCP has between 40 - 80 dogs available for adoption from foster homes across Maryland and Virginia, and at monthly adoption events.  The adoption event dates and locations are listed at www.lab-rescue.org. 

If you are interested in adopting, please visit www.lab-rescue.org and complete an adoption application. After you submit an application, you will hear from an Adoption Coordinator who will guide you through the adoption process. 

An adoption fee is charged to cover the cost of veterinary care and a home visit is required."
